iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BGD,Asia,Bangladesh,2020-09-30,363479.0,1436.0,1376.429,5251.0,32.0,29.571,2146.239,8.479,8.127,31.006,0.189,0.175,0.92,1948491.0,13404.0,11.716,0.081,12145.0,0.073,0.1133,8.8,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-01,364987.0,1508.0,1371.857,5272.0,21.0,28.571,2155.143,8.904,8.1,31.13,0.124,0.169,0.93,1959911.0,11420.0,11.785,0.069,11934.0,0.072,0.115,8.7,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-02,366383.0,1396.0,1373.714,5305.0,33.0,30.286,2163.386,8.243,8.111,31.325,0.195,0.179,0.94,1971087.0,11176.0,11.852,0.067,11749.0,0.071,0.1169,8.6,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-03,367565.0,1182.0,1384.571,5325.0,20.0,28.0,2170.366,6.979,8.175,31.443,0.118,0.165,0.94,1980641.0,9554.0,11.91,0.057,11576.0,0.07,0.1196,8.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-04,368690.0,1125.0,1363.143,5348.0,23.0,26.714,2177.009,6.643,8.049,31.578,0.136,0.158,0.94,1990500.0,9859.0,11.969,0.059,11458.0,0.069,0.119,8.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-05,370132.0,1442.0,1368.143,5375.0,27.0,26.0,2185.523,8.515,8.078,31.738,0.159,0.154,0.96,2002267.0,11767.0,12.04,0.071,11436.0,0.069,0.1196,8.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-06,371631.0,1499.0,1369.714,5405.0,30.0,26.571,2194.374,8.851,8.088,31.915,0.177,0.157,0.98,2014612.0,12345.0,12.114,0.074,11361.0,0.068,0.1206,8.3,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-07,373151.0,1520.0,1381.714,5440.0,35.0,27.0,2203.349,8.975,8.159,32.122,0.207,0.159,0.98,2027644.0,13032.0,12.192,0.078,11308.0,0.068,0.1222,8.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-08,374592.0,1441.0,1372.143,5460.0,20.0,26.857,2211.858,8.509,8.102,32.24,0.118,0.159,0.97,2040249.0,12605.0,12.268,0.076,11477.0,0.069,0.1196,8.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-09,375870.0,1278.0,1355.286,5477.0,17.0,24.571,2219.404,7.546,8.003,32.34,0.1,0.145,0.96,2051505.0,11256.0,12.336,0.068,11488.0,0.069,0.118,8.5,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-10,377073.0,1203.0,1358.286,5500.0,23.0,25.0,2226.508,7.103,8.02,32.476,0.136,0.148,0.99,2062364.0,10859.0,12.401,0.065,11675.0,0.07,0.1163,8.6,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-11,378266.0,1193.0,1368.0,5524.0,24.0,25.143,2233.552,7.044,8.078,32.618,0.142,0.148,1.0,2071831.0,9467.0,12.458,0.057,11619.0,0.07,0.1177,8.5,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-12,379738.0,1472.0,1372.286,5555.0,31.0,25.714,2242.244,8.692,8.103,32.801,0.183,0.152,1.02,2085058.0,13227.0,12.538,0.08,11827.0,0.071,0.116,8.6,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-13,381275.0,1537.0,1377.714,5577.0,22.0,24.571,2251.319,9.076,8.135,32.931,0.13,0.145,1.05,2098873.0,13815.0,12.621,0.083,12037.0,0.072,0.1145,8.7,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-14,382959.0,1684.0,1401.143,5593.0,16.0,21.857,2261.263,9.944,8.273,33.025,0.094,0.129,1.07,2113284.0,14411.0,12.707,0.087,12234.0,0.074,0.1145,8.7,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-15,384559.0,1600.0,1423.857,5608.0,15.0,21.143,2270.71,9.448,8.407,33.114,0.089,0.125,1.05,2127388.0,14104.0,12.792,0.085,12448.0,0.075,0.1144,8.7,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-16,386086.0,1527.0,1459.429,5623.0,15.0,20.857,2279.727,9.016,8.618,33.202,0.089,0.123,1.04,2140965.0,13577.0,12.874,0.082,12780.0,0.077,0.1142,8.8,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-17,387295.0,1209.0,1460.286,5646.0,23.0,20.857,2286.866,7.139,8.623,33.338,0.136,0.123,1.02,2152538.0,11573.0,12.943,0.07,12882.0,0.077,0.1134,8.8,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-18,388569.0,1274.0,1471.857,5660.0,14.0,19.429,2294.388,7.523,8.691,33.421,0.083,0.115,1.01,2164404.0,11866.0,13.015,0.071,13225.0,0.08,0.1113,9.0,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-19,390206.0,1637.0,1495.429,5681.0,21.0,18.0,2304.054,9.666,8.83,33.545,0.124,0.106,1.02,2179550.0,15146.0,13.106,0.091,13499.0,0.081,0.1108,9.0,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-20,391586.0,1380.0,1473.0,5699.0,18.0,17.429,2312.203,8.149,8.698,33.651,0.106,0.103,1.0,2193161.0,13611.0,13.188,0.082,13470.0,0.081,0.1094,9.1,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-21,393131.0,1545.0,1453.143,5723.0,24.0,18.571,2321.326,9.123,8.58,33.793,0.142,0.11,1.01,2207247.0,14086.0,13.272,0.085,13423.0,0.081,0.1083,9.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-22,394827.0,1696.0,1466.857,5747.0,24.0,19.857,2331.34,10.014,8.661,33.934,0.142,0.117,1.03,2222205.0,14958.0,13.362,0.09,13545.0,0.081,0.1083,9.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-23,396413.0,1586.0,1475.286,5761.0,14.0,19.714,2340.705,9.365,8.711,34.017,0.083,0.116,1.02,2236324.0,14119.0,13.447,0.085,13623.0,0.082,0.1083,9.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-24,397507.0,1094.0,1458.857,5780.0,19.0,19.143,2347.165,6.46,8.614,34.129,0.112,0.113,0.98,2247322.0,10998.0,13.513,0.066,13541.0,0.081,0.1077,9.3,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-25,398815.0,1308.0,1463.714,5803.0,23.0,20.429,2354.888,7.723,8.643,34.265,0.136,0.121,0.97,2258425.0,11103.0,13.58,0.067,13432.0,0.081,0.109,9.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-26,400251.0,1436.0,1435.0,5818.0,15.0,19.571,2363.367,8.479,8.473,34.354,0.089,0.116,0.96,2272183.0,13758.0,13.663,0.083,13233.0,0.08,0.1084,9.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-27,401586.0,1335.0,1428.571,5838.0,20.0,19.857,2371.25,7.883,8.435,34.472,0.118,0.117,0.97,2284800.0,12617.0,13.739,0.076,13091.0,0.079,0.1091,9.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-28,403079.0,1493.0,1421.143,5861.0,23.0,19.714,2380.066,8.816,8.391,34.608,0.136,0.116,1.01,2297157.0,12357.0,13.813,0.074,12844.0,0.077,0.1106,9.0,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-29,404760.0,1681.0,1419.0,5886.0,25.0,19.857,2389.991,9.926,8.379,34.755,0.148,0.117,1.05,2311425.0,14268.0,13.899,0.086,12746.0,0.077,0.1113,9.0,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-30,406364.0,1604.0,1421.571,5905.0,19.0,20.571,2399.463,9.471,8.394,34.867,0.112,0.121,1.07,2325566.0,14141.0,13.984,0.085,12749.0,0.077,0.1115,9.0,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-10-31,407684.0,1320.0,1453.857,5923.0,18.0,20.429,2407.257,7.794,8.585,34.974,0.106,0.121,1.08,2337098.0,11532.0,14.053,0.069,12825.0,0.077,0.1134,8.8,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-01,409252.0,1568.0,1491.0,5941.0,18.0,19.714,2416.515,9.259,8.804,35.08,0.106,0.116,1.09,2349647.0,12549.0,14.129,0.075,13032.0,0.078,0.1144,8.7,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-02,410988.0,1736.0,1533.857,5966.0,25.0,21.143,2426.766,10.251,9.057,35.228,0.148,0.125,1.07,2362538.0,12891.0,14.206,0.078,12908.0,0.078,0.1188,8.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-03,412647.0,1659.0,1580.143,5983.0,17.0,20.714,2436.562,9.796,9.33,35.328,0.1,0.122,1.05,2376599.0,14061.0,14.291,0.085,13114.0,0.079,0.1205,8.3,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-04,414164.0,1517.0,1583.571,6004.0,21.0,20.429,2445.519,8.957,9.351,35.452,0.124,0.121,1.03,2390513.0,13914.0,14.374,0.084,13337.0,0.08,0.1187,8.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-05,416006.0,1842.0,1606.571,6021.0,17.0,19.286,2456.396,10.876,9.486,35.552,0.1,0.114,1.03,2405738.0,15225.0,14.466,0.092,13473.0,0.081,0.1192,8.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-06,417475.0,1469.0,1587.286,6036.0,15.0,18.714,2465.07,8.674,9.372,35.641,0.089,0.111,1.01,2419259.0,13521.0,14.547,0.081,13385.0,0.08,0.1186,8.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-07,418764.0,1289.0,1582.857,6049.0,13.0,18.0,2472.681,7.611,9.346,35.718,0.077,0.106,1.02,2430678.0,11419.0,14.616,0.069,13369.0,0.08,0.1184,8.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-08,420238.0,1474.0,1569.429,6067.0,18.0,18.0,2481.385,8.704,9.267,35.824,0.106,0.106,1.03,2443438.0,12760.0,14.693,0.077,13399.0,0.081,0.1171,8.5,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-09,421921.0,1683.0,1561.857,6092.0,25.0,18.0,2491.322,9.938,9.222,35.972,0.148,0.106,1.04,2457480.0,14042.0,14.777,0.084,13563.0,0.082,0.1152,8.7,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-10,423620.0,1699.0,1567.571,6108.0,16.0,17.857,2501.354,10.032,9.256,36.066,0.094,0.105,1.06,2471000.0,13520.0,14.858,0.081,13486.0,0.081,0.1162,8.6,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-11,425353.0,1733.0,1598.429,6127.0,19.0,17.571,2511.587,10.233,9.438,36.178,0.112,0.104,1.07,2485524.0,14524.0,14.946,0.087,13573.0,0.082,0.1178,8.5,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-12,427198.0,1845.0,1598.857,6140.0,13.0,17.0,2522.481,10.894,9.441,36.255,0.077,0.1,1.09,2502636.0,17112.0,15.049,0.103,13843.0,0.083,0.1155,8.7,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-13,428965.0,1767.0,1641.429,6159.0,19.0,17.571,2532.915,10.434,9.692,36.367,0.112,0.104,1.11,2516175.0,13539.0,15.13,0.081,13845.0,0.083,0.1186,8.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-14,430496.0,1531.0,1676.0,6173.0,14.0,17.714,2541.955,9.04,9.896,36.45,0.083,0.105,1.14,2527970.0,11795.0,15.201,0.071,13899.0,0.084,0.1206,8.3,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-15,432333.0,1837.0,1727.857,6194.0,21.0,18.143,2552.802,10.847,10.202,36.574,0.124,0.107,1.17,2542030.0,14060.0,15.285,0.085,14085.0,0.085,0.1227,8.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-16,434472.0,2139.0,1793.0,6215.0,21.0,17.571,2565.432,12.63,10.587,36.698,0.124,0.104,1.18,2557798.0,15768.0,15.38,0.095,14331.0,0.086,0.1251,8.0,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-17,436684.0,2212.0,1866.286,6254.0,39.0,20.857,2578.494,13.061,11.02,36.928,0.23,0.123,1.18,2573788.0,15990.0,15.476,0.096,14684.0,0.088,0.1271,7.9,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-18,438795.0,2111.0,1920.286,6275.0,21.0,21.143,2590.958,12.465,11.339,37.052,0.124,0.125,1.18,2590257.0,16469.0,15.575,0.099,14962.0,0.09,0.1283,7.8,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-19,441159.0,2364.0,1994.429,6305.0,30.0,23.571,2604.917,13.959,11.777,37.229,0.177,0.139,1.17,2607788.0,17531.0,15.681,0.105,15022.0,0.09,0.1328,7.5,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-20,443434.0,2275.0,2067.0,6322.0,17.0,23.286,2618.35,13.433,12.205,37.33,0.1,0.137,1.16,2623395.0,15607.0,15.775,0.094,15317.0,0.092,0.1349,7.4,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-21,445281.0,1847.0,2112.143,6350.0,28.0,25.286,2629.256,10.906,12.472,37.495,0.165,0.149,1.14,2636038.0,12643.0,15.851,0.076,15438.0,0.093,0.1368,7.3,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-22,447341.0,2060.0,2144.0,6388.0,38.0,27.714,2641.42,12.164,12.66,37.719,0.224,0.164,1.13,2649908.0,13870.0,15.934,0.083,15411.0,0.093,0.1391,7.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-23,449760.0,2419.0,2184.0,6416.0,28.0,28.714,2655.704,14.283,12.896,37.885,0.165,0.17,1.1,2665967.0,16059.0,16.031,0.097,15453.0,0.093,0.1413,7.1,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-24,451990.0,2230.0,2186.571,6448.0,32.0,27.714,2668.871,13.168,12.911,38.074,0.189,0.164,1.07,2680985.0,15018.0,16.121,0.09,15314.0,0.092,0.1428,7.0,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-25,454146.0,2156.0,2193.0,6487.0,39.0,30.286,2681.602,12.731,12.949,38.304,0.23,0.179,1.05,2696986.0,16001.0,16.217,0.096,15247.0,0.092,0.1438,7.0,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-26,456438.0,2292.0,2182.714,6524.0,37.0,31.286,2695.135,13.534,12.888,38.522,0.218,0.185,1.05,2714038.0,17052.0,16.32,0.103,15179.0,0.091,0.1438,7.0,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-27,458711.0,2273.0,2182.429,6544.0,20.0,31.714,2708.557,13.421,12.887,38.64,0.118,0.187,1.05,2730416.0,16378.0,16.418,0.098,15289.0,0.092,0.1427,7.0,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-28,460619.0,1908.0,2191.143,6580.0,36.0,32.857,2719.823,11.266,12.938,38.853,0.213,0.194,1.05,2744428.0,14012.0,16.503,0.084,15484.0,0.093,0.1415,7.1,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-29,462407.0,1788.0,2152.286,6609.0,29.0,31.571,2730.38,10.558,12.709,39.024,0.171,0.186,1.03,2758165.0,13737.0,16.585,0.083,15465.0,0.093,0.1392,7.2,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-11-30,464932.0,2525.0,2167.429,6644.0,35.0,32.571,2745.29,14.909,12.798,39.231,0.207,0.192,1.04,2773537.0,15372.0,16.678,0.092,15367.0,0.092,0.141,7.1,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-01,467225.0,2293.0,2176.429,6675.0,31.0,32.429,2758.829,13.54,12.851,39.414,0.183,0.191,1.02,2789038.0,15501.0,16.771,0.093,15436.0,0.093,0.141,7.1,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-02,469423.0,2198.0,2182.429,6713.0,38.0,32.286,2771.808,12.979,12.887,39.638,0.224,0.191,1.01,2805010.0,15972.0,16.867,0.096,15432.0,0.093,0.1414,7.1,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-03,471739.0,2316.0,2185.857,6748.0,35.0,32.0,2785.483,13.675,12.907,39.845,0.207,0.189,1.01,2821817.0,16807.0,16.968,0.101,15397.0,0.093,0.142,7.0,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2020-12-04,473991.0,2252.0,2182.857,6772.0,24.0,32.571,2798.781,13.297,12.889,39.987,0.142,0.192,1.0,2837247.0,15430.0,17.061,0.093,15262.0,0.092,0.143,7.0,tests performed,,,,,,,,,,,,,,80.09,169356251.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
